FECHA,HORA,LATITUD,LONGITUD,PM 1.0 [ug/m^3],PM 2.5 [ug/m^3],PM 10 [ug/m^3],TEMPERATURA [°C],HUMEDAD [%],FORMALDEHIDO [mg/m^3],SATELITES,ALTURA,HDP,TIEMPO SATELITAL,IPM 1.0 [%],IPM 2.5 [%],IPM 10 [%],ITEMP [°C],IHUM [%],IFORM [%],PM 2.5 ICCA,PM 2.5 CALIDAD DE AIRE,PM 10 ICCA,PM 10 CALIDAD DE AIRE,TDM [s],FECHA_HORA
2025/03/02,19:45:10,NO DATA,NO DATA,12,18,19,25.4,78.1,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,55.95951,SATISFACTORIA,17.59259,BUENA,30,2025-03-02 19:45:10
2025/03/03,17:56:43,NO DATA,NO DATA,56323,5888,154,819.7,1254.4,819.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,4806.072,PELIGROSO,100.0,SATISFACTORIA,30,2025-03-03 17:56:43
2025/03/03,17:57:54,NO DATA,NO DATA,19,27,27,22.6,78.2,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,73.81377,SATISFACTORIA,25.0,BUENA,30,2025-03-03 17:57:54
2025/03/03,17:58:45,NO DATA,NO DATA,20,29,30,22.6,78.7,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,27.77778,BUENA,30,2025-03-03 17:58:45
2025/03/03,17:59:30,NO DATA,NO DATA,21,28,28,22.8,78.0,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,75.79757,SATISFACTORIA,25.92593,BUENA,30,2025-03-03 17:59:30
2025/03/03,18:00:15,NO DATA,NO DATA,21,29,30,23.0,77.7,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,27.77778,BUENA,30,2025-03-03 18:00:15
2025/03/03,18:01:01,NO DATA,NO DATA,41,56,57,23.1,77.6,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,131.502,NO SATISFACTORIA,51.5,SATISFACTORIA,30,2025-03-03 18:01:01
2025/03/03,18:01:46,NO DATA,NO DATA,130,165,167,23.2,77.8,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,206.5,MUY DAÑINA PARA LA SALUD,106.9394,NO SATISFACTORIA,30,2025-03-03 18:01:46
2025/03/03,18:02:32,NO DATA,NO DATA,24,34,34,23.3,77.4,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,87.70041,SATISFACTORIA,31.48148,BUENA,30,2025-03-03 18:02:32
2025/03/03,18:03:17,NO DATA,NO DATA,25,35,37,23.4,77.4,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,89.68421,SATISFACTORIA,34.25926,BUENA,30,2025-03-03 18:03:17
2025/03/03,18:04:02,NO DATA,NO DATA,18,27,27,23.5,77.2,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,73.81377,SATISFACTORIA,25.0,BUENA,30,2025-03-03 18:04:02
2025/03/03,18:04:47,13.709672,-89.20403,18,25,25,23.5,77.2,0.0,05,694.8,2.45,00:07:33,±10%,±10%,±10%,±0.5°C,±2%,±5%,69.84615,SATISFACTORIA,23.14815,BUENA,30,2025-03-03 18:04:47
2025/03/03,18:05:31,NO DATA,NO DATA,19,24,25,23.5,77.4,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,67.86235,SATISFACTORIA,23.14815,BUENA,30,2025-03-03 18:05:31
2025/03/03,18:06:16,NO DATA,NO DATA,19,27,28,23.5,77.2,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,73.81377,SATISFACTORIA,25.92593,BUENA,30,2025-03-03 18:06:16
2025/03/03,18:07:01,13.707938,-89.20417,18,25,25,23.6,77.2,0.0,05,699.8,2.38,00:09:42,±10%,±10%,±10%,±0.5°C,±2%,±5%,69.84615,SATISFACTORIA,23.14815,BUENA,30,2025-03-03 18:07:01
2025/03/03,18:07:40,13.707295,-89.20417,17,25,25,23.6,77.1,0.0,06,691.6,2.36,00:10:25,±10%,±10%,±10%,±0.5°C,±2%,±5%,69.84615,SATISFACTORIA,23.14815,BUENA,30,2025-03-03 18:07:40
2025/03/03,18:08:23,NO DATA,NO DATA,21,30,32,23.6,77.2,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,29.62963,BUENA,30,2025-03-03 18:08:23
2025/03/03,18:09:08,NO DATA,NO DATA,19,27,27,23.7,77.2,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,73.81377,SATISFACTORIA,25.0,BUENA,30,2025-03-03 18:09:08
2025/03/03,18:09:54,NO DATA,NO DATA,19712,9216,4608,25.6,0.0,230.4,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,7465.799,PELIGROSO,4926.645,PELIGROSO,30,2025-03-03 18:09:54
2025/03/03,18:10:39,13.704873,-89.20448,22,33,34,23.7,76.9,0.0,06,684.8,1.90,00:13:23,±10%,±10%,±10%,±0.5°C,±2%,±5%,85.7166,SATISFACTORIA,31.48148,BUENA,30,2025-03-03 18:10:39
2025/03/03,18:11:21,NO DATA,NO DATA,5120,512,0,844.8,512.0,537.6,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,509.5904,PELIGROSO,0.0,BUENA,30,2025-03-03 18:11:21
2025/03/03,18:12:06,13.704392,-89.20452,32,43,44,23.7,77.2,0.0,08,682.2,1.12,00:14:50,±10%,±10%,±10%,±0.5°C,±2%,±5%,105.9197,NO SATISFACTORIA,40.74074,BUENA,30,2025-03-03 18:12:06
2025/03/03,18:12:48,13.703870,-89.20457,19,27,27,23.8,76.9,0.0,08,688.8,1.12,00:15:30,±10%,±10%,±10%,±0.5°C,±2%,±5%,73.81377,SATISFACTORIA,25.0,BUENA,30,2025-03-03 18:12:48
2025/03/03,18:13:28,13.703324,-89.20462,22,31,31,23.8,76.8,0.1,08,689.8,1.12,00:16:13,±10%,±10%,±10%,±0.5°C,±2%,±5%,81.74899,SATISFACTORIA,28.7037,BUENA,30,2025-03-03 18:13:28
2025/03/03,18:14:11,13.702765,-89.20466,24,30,30,23.8,76.9,0.0,08,689.3,1.12,00:16:54,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,27.77778,BUENA,30,2025-03-03 18:14:11
2025/03/03,18:14:51,13.702256,-89.20467,78,96,100,23.9,76.5,0.3,08,712.8,1.12,00:17:34,±10%,±10%,±10%,±0.5°C,±2%,±5%,166.8065,DAÑINA PARA LA SALUD,73.0,SATISFACTORIA,30,2025-03-03 18:14:51
2025/03/03,18:15:32,13.701709,-89.20475,29,43,44,23.9,76.6,0.0,08,705.1,1.12,00:18:17,±10%,±10%,±10%,±0.5°C,±2%,±5%,105.9197,NO SATISFACTORIA,40.74074,BUENA,30,2025-03-03 18:15:32
2025/03/03,18:16:15,NO DATA,NO DATA,29,43,43,23.9,76.2,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,105.9197,NO SATISFACTORIA,39.81482,BUENA,30,2025-03-03 18:16:15
2025/03/03,18:17:00,13.701048,-89.20485,34,47,50,24.0,76.6,0.3,07,690.1,1.12,00:19:45,±10%,±10%,±10%,±0.5°C,±2%,±5%,113.7912,NO SATISFACTORIA,46.2963,BUENA,30,2025-03-03 18:17:00
2025/03/03,18:17:43,13.700502,-89.20493,30,47,49,24.0,76.1,0.2,08,681.3,1.12,00:20:30,±10%,±10%,±10%,±0.5°C,±2%,±5%,113.7912,NO SATISFACTORIA,45.37037,BUENA,30,2025-03-03 18:17:43
2025/03/03,18:18:28,13.699969,-89.20492,34,47,49,24.0,76.3,0.2,08,714.5,1.12,00:21:11,±10%,±10%,±10%,±0.5°C,±2%,±5%,113.7912,NO SATISFACTORIA,45.37037,BUENA,30,2025-03-03 18:18:28
2025/03/03,18:19:09,NO DATA,NO DATA,49,68,71,24.0,75.8,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,152.0538,DAÑINA PARA LA SALUD,58.5,SATISFACTORIA,30,2025-03-03 18:19:09
2025/03/03,18:19:54,13.699612,-89.2048,41,61,62,24.0,76.6,0.1,08,702.8,1.09,00:21:57,±10%,±10%,±10%,±0.5°C,±2%,±5%,141.3414,NO SATISFACTORIA,54.0,SATISFACTORIA,30,2025-03-03 18:19:54
2025/03/03,18:20:31,NO DATA,NO DATA,39,54,55,24.1,76.2,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,127.5663,NO SATISFACTORIA,50.92593,BUENA,30,2025-03-03 18:20:31
2025/03/03,18:21:16,13.699406,-89.2033,33,47,48,24.1,76.8,0.1,08,722.6,1.09,57:.0:0,±10%,±10%,±10%,±0.5°C,±2%,±5%,113.7912,NO SATISFACTORIA,44.44444,BUENA,30,2025-03-03 18:21:16
2025/03/03,18:21:55,13.699359,-89.20277,29,41,42,24.1,76.6,0.0,09,714.3,1.07,00:24:36,±10%,±10%,±10%,±0.5°C,±2%,±5%,101.9839,NO SATISFACTORIA,38.88889,BUENA,30,2025-03-03 18:21:55
2025/03/03,18:22:34,13.699337,-89.20241,27,40,42,24.1,77.0,0.3,09,699.9,1.09,00:25:15,±10%,±10%,±10%,±0.5°C,±2%,±5%,99.60324,SATISFACTORIA,38.88889,BUENA,30,2025-03-03 18:22:34
2025/03/03,18:23:13,13.699163,-89.20184,29,40,40,24.1,75.9,0.0,09,710.0,1.07,00:25:55,±10%,±10%,±10%,±0.5°C,±2%,±5%,99.60324,SATISFACTORIA,37.03704,BUENA,30,2025-03-03 18:23:13
2025/03/03,18:23:52,13.699213,-89.2014,40,57,58,24.1,76.0,0.0,09,712.4,1.08,00:26:38,±10%,±10%,±10%,±0.5°C,±2%,±5%,133.4699,NO SATISFACTORIA,52.0,SATISFACTORIA,30,2025-03-03 18:23:52
2025/03/03,18:24:36,13.699099,-89.20113,27,42,42,24.1,76.0,0.0,09,698.3,1.07,00:27:19,±10%,±10%,±10%,±0.5°C,±2%,±5%,103.9518,NO SATISFACTORIA,38.88889,BUENA,30,2025-03-03 18:24:36
2025/03/03,18:25:17,13.699100,-89.2006,37,54,55,24.0,75.9,0.0,09,686.9,1.07,00:27:59,±10%,±10%,±10%,±0.5°C,±2%,±5%,127.5663,NO SATISFACTORIA,50.92593,BUENA,30,2025-03-03 18:25:17
2025/03/03,18:25:57,13.699005,-89.20015,30,44,44,24.1,76.1,0.0,08,698.3,0.95,00:28:37,±10%,±10%,±10%,±0.5°C,±2%,±5%,107.8876,NO SATISFACTORIA,40.74074,BUENA,30,2025-03-03 18:25:57
2025/03/03,18:26:35,13.698761,-89.20008,36,52,54,24.1,76.5,0.0,10,694.4,0.89,00:29:12,±10%,±10%,±10%,±0.5°C,±2%,±5%,123.6305,NO SATISFACTORIA,50.0,BUENA,30,2025-03-03 18:26:35
2025/03/03,18:27:13,13.698273,-89.2,31,41,42,24.1,75.8,0.0,10,686.3,0.89,00:29:55,±10%,±10%,±10%,±0.5°C,±2%,±5%,101.9839,NO SATISFACTORIA,38.88889,BUENA,30,2025-03-03 18:27:13
2025/03/03,18:27:56,NO DATA,NO DATA,35,50,51,24.1,75.8,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,119.6948,NO SATISFACTORIA,47.22222,BUENA,30,2025-03-03 18:27:56
2025/03/03,18:28:41,NO DATA,NO DATA,28,43,44,24.1,75.6,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,105.9197,NO SATISFACTORIA,40.74074,BUENA,30,2025-03-03 18:28:41
2025/03/03,18:29:27,13.698255,-89.19891,28,40,40,24.1,75.9,0.0,10,692.0,0.96,00:31:28,±10%,±10%,±10%,±0.5°C,±2%,±5%,99.60324,SATISFACTORIA,37.03704,BUENA,30,2025-03-03 18:29:27
2025/03/03,18:30:05,13.698881,-89.19836,28,45,46,24.1,76.2,0.0,10,671.7,0.89,00:32:43,±10%,±10%,±10%,±0.5°C,±2%,±5%,109.8554,NO SATISFACTORIA,42.59259,BUENA,30,2025-03-03 18:30:05
2025/03/03,18:30:44,NO DATA,NO DATA,26,41,43,24.1,75.7,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,101.9839,NO SATISFACTORIA,39.81482,BUENA,30,2025-03-03 18:30:44
2025/03/03,18:31:29,NO DATA,NO DATA,33,49,52,24.0,75.9,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,117.7269,NO SATISFACTORIA,48.14815,BUENA,30,2025-03-03 18:31:29
2025/03/03,18:32:15,13.698732,-89.19666,29,44,44,24.1,75.7,0.0,10,683.0,1.12,00:34:54,±10%,±10%,±10%,±0.5°C,±2%,±5%,107.8876,NO SATISFACTORIA,40.74074,BUENA,30,2025-03-03 18:32:15
2025/03/03,18:32:55,13.698700,-89.19609,28,45,45,24.1,75.8,0.0,10,687.2,0.96,00:35:36,±10%,±10%,±10%,±0.5°C,±2%,±5%,109.8554,NO SATISFACTORIA,41.66666,BUENA,30,2025-03-03 18:32:55
2025/03/03,18:33:37,NO DATA,NO DATA,29,46,47,24.0,76.0,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,111.8233,NO SATISFACTORIA,43.51852,BUENA,30,2025-03-03 18:33:37
2025/03/03,18:34:22,13.698582,-89.19502,27,41,42,24.1,75.5,0.0,11,685.3,0.97,00:37:04,±10%,±10%,±10%,±0.5°C,±2%,±5%,101.9839,NO SATISFACTORIA,38.88889,BUENA,30,2025-03-03 18:34:22
2025/03/03,18:35:05,NO DATA,NO DATA,28,43,44,24.0,75.3,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,105.9197,NO SATISFACTORIA,40.74074,BUENA,30,2025-03-03 18:35:05
2025/03/03,18:35:50,NO DATA,NO DATA,29,41,44,24.0,75.6,0.4,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,101.9839,NO SATISFACTORIA,40.74074,BUENA,30,2025-03-03 18:35:50
2025/03/03,18:36:35,13.698303,-89.19326,22,34,35,24.1,75.4,0.1,10,693.1,0.91,00:39:18,±10%,±10%,±10%,±0.5°C,±2%,±5%,87.70041,SATISFACTORIA,32.40741,BUENA,30,2025-03-03 18:36:35
2025/03/03,18:37:19,13.698409,-89.1929,757,0,39424,127.6,27.2,3.9,09,672.2,0.91,00:39:57,±10%,±10%,±10%,±0.5°C,±2%,±5%,0.0,BUENA,43417.66,PELIGROSO,30,2025-03-03 18:37:19
2025/03/03,18:37:58,13.698203,-89.19231,25,35,35,24.1,76.4,0.1,08,697.0,1.03,00:40:42,±10%,±10%,±10%,±0.5°C,±2%,±5%,89.68421,SATISFACTORIA,32.40741,BUENA,30,2025-03-03 18:37:58
2025/03/03,18:38:43,NO DATA,NO DATA,25,38,38,24.1,76.0,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,95.63563,SATISFACTORIA,35.18518,BUENA,30,2025-03-03 18:38:43
2025/03/03,18:39:29,NO DATA,NO DATA,20,31,33,24.1,75.8,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,81.74899,SATISFACTORIA,30.55556,BUENA,30,2025-03-03 18:39:29
2025/03/03,18:40:14,NO DATA,NO DATA,21,32,33,24.1,75.9,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,83.73279,SATISFACTORIA,30.55556,BUENA,30,2025-03-03 18:40:14
2025/03/03,18:40:59,NO DATA,NO DATA,20,30,30,24.0,76.3,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,27.77778,BUENA,30,2025-03-03 18:40:59
2025/03/03,18:41:46,13.697943,-89.18981,21,31,33,24.0,76.3,0.1,09,688.0,0.90,00:44:25,±10%,±10%,±10%,±0.5°C,±2%,±5%,81.74899,SATISFACTORIA,30.55556,BUENA,30,2025-03-03 18:41:46
2025/03/03,18:42:26,NO DATA,NO DATA,23,32,32,24.1,76.2,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,83.73279,SATISFACTORIA,29.62963,BUENA,30,2025-03-03 18:42:26
2025/03/03,18:43:13,NO DATA,NO DATA,19712,9216,5120,25.6,0.0,256.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,7465.799,PELIGROSO,5492.689,PELIGROSO,30,2025-03-03 18:43:13
2025/03/03,18:43:58,NO DATA,NO DATA,21,32,33,24.0,76.6,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,83.73279,SATISFACTORIA,30.55556,BUENA,30,2025-03-03 18:43:58
2025/03/03,18:44:45,13.697797,-89.18903,19712,9216,5888,0.0,0.0,332.8,08,702.4,1.04,00:46:44,±10%,±10%,±10%,±0.5°C,±2%,±5%,7465.799,PELIGROSO,6341.755,PELIGROSO,30,2025-03-03 18:44:45
2025/03/03,18:45:21,13.698684,-89.18888,21,30,31,24.1,76.6,0.1,10,662.2,0.92,00:48:02,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,28.7037,BUENA,30,2025-03-03 18:45:21
2025/03/03,18:46:03,13.699184,-89.1888,21,30,30,24.1,76.5,0.0,09,659.9,1.20,00:48:45,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,27.77778,BUENA,30,2025-03-03 18:46:03
2025/03/03,18:46:46,13.699573,-89.189,21,32,32,24.1,76.3,0.0,09,659.5,1.05,00:49:25,±10%,±10%,±10%,±0.5°C,±2%,±5%,83.73279,SATISFACTORIA,29.62963,BUENA,30,2025-03-03 18:46:46
2025/03/03,18:47:26,13.699662,-89.18944,24,38,38,24.1,76.0,0.0,09,659.9,1.05,00:50:06,±10%,±10%,±10%,±0.5°C,±2%,±5%,95.63563,SATISFACTORIA,35.18518,BUENA,30,2025-03-03 18:47:26
2025/03/03,18:48:07,13.699703,-89.18993,23,33,33,24.1,76.4,0.0,09,685.9,0.92,00:50:51,±10%,±10%,±10%,±0.5°C,±2%,±5%,85.7166,SATISFACTORIA,30.55556,BUENA,30,2025-03-03 18:48:07
2025/03/03,18:48:52,NO DATA,NO DATA,19,28,30,24.1,76.1,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,75.79757,SATISFACTORIA,27.77778,BUENA,30,2025-03-03 18:48:52
2025/03/03,18:49:37,NO DATA,NO DATA,22,32,34,24.1,75.9,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,83.73279,SATISFACTORIA,31.48148,BUENA,30,2025-03-03 18:49:37
2025/03/03,18:50:23,13.699917,-89.19147,18,29,32,24.1,75.9,0.2,09,694.3,0.93,00:53:01,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,29.62963,BUENA,30,2025-03-03 18:50:23
2025/03/03,18:51:02,13.699894,-89.19157,21,30,34,24.1,75.7,0.2,08,708.6,1.05,00:53:42,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,31.48148,BUENA,30,2025-03-03 18:51:02
2025/03/03,18:51:43,13.699888,-89.19164,23,44,52,24.2,72.2,0.6,07,728.7,1.53,00:54:22,±10%,±10%,±10%,±0.5°C,±2%,±5%,107.8876,NO SATISFACTORIA,48.14815,BUENA,30,2025-03-03 18:51:43
2025/03/03,18:52:24,13.699843,-89.19158,19,34,41,24.2,70.9,0.4,09,726.5,1.50,00:55:06,±10%,±10%,±10%,±0.5°C,±2%,±5%,87.70041,SATISFACTORIA,37.96296,BUENA,30,2025-03-03 18:52:24
2025/03/03,18:53:08,13.699919,-89.19181,17,26,27,24.3,70.6,0.0,09,707.9,0.93,00:55:51,±10%,±10%,±10%,±0.5°C,±2%,±5%,71.82996,SATISFACTORIA,25.0,BUENA,30,2025-03-03 18:53:08
2025/03/03,18:53:52,13.700073,-89.19294,18,31,31,24.4,70.0,0.0,09,685.8,1.04,00:56:33,±10%,±10%,±10%,±0.5°C,±2%,±5%,81.74899,SATISFACTORIA,28.7037,BUENA,30,2025-03-03 18:53:52
2025/03/03,18:54:34,13.700163,-89.19342,16,25,26,24.4,69.9,0.1,09,685.2,0.93,00:57:19,±10%,±10%,±10%,±0.5°C,±2%,±5%,69.84615,SATISFACTORIA,24.07407,BUENA,30,2025-03-03 18:54:34
2025/03/03,18:55:20,NO DATA,NO DATA,18,28,29,24.5,69.9,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,75.79757,SATISFACTORIA,26.85185,BUENA,30,2025-03-03 18:55:20
2025/03/03,18:56:05,13.700441,-89.19637,19,30,32,24.5,69.6,0.2,09,700.7,0.94,00:58:44,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,29.62963,BUENA,30,2025-03-03 18:56:05
2025/03/03,18:56:45,13.700840,-89.19889,22,31,31,24.6,69.4,0.1,09,704.3,0.94,00:59:27,±10%,±10%,±10%,±0.5°C,±2%,±5%,81.74899,SATISFACTORIA,28.7037,BUENA,30,2025-03-03 18:56:45
2025/03/03,18:57:28,13.700985,-89.20029,24,33,35,24.6,69.1,0.1,09,701.6,0.94,01:00:07,±10%,±10%,±10%,±0.5°C,±2%,±5%,85.7166,SATISFACTORIA,32.40741,BUENA,30,2025-03-03 18:57:28
2025/03/03,18:58:08,NO DATA,NO DATA,26,35,36,24.7,68.9,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,89.68421,SATISFACTORIA,33.33333,BUENA,30,2025-03-03 18:58:08
2025/03/03,18:58:53,13.701213,-89.20228,23,30,30,24.7,68.8,0.0,09,694.9,1.08,01:01:37,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,27.77778,BUENA,30,2025-03-03 18:58:53
2025/03/03,18:59:38,13.701434,-89.2042,23,29,30,24.8,68.7,0.0,07,698.1,1.18,01:02:22,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,27.77778,BUENA,30,2025-03-03 18:59:38
2025/03/03,19:00:24,NO DATA,NO DATA,22,30,30,24.9,68.7,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,27.77778,BUENA,30,2025-03-03 19:00:24
2025/03/03,19:01:09,NO DATA,NO DATA,22,29,29,24.9,68.7,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,26.85185,BUENA,30,2025-03-03 19:01:09
2025/03/03,19:01:55,NO DATA,NO DATA,21,26,27,25.0,68.7,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,71.82996,SATISFACTORIA,25.0,BUENA,30,2025-03-03 19:01:55
2025/03/03,19:02:41,13.702046,-89.21097,22,30,32,25.0,68.8,0.0,09,713.8,0.95,01:05:19,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,29.62963,BUENA,30,2025-03-03 19:02:41
2025/03/03,19:03:20,13.702798,-89.21125,21,26,27,25.0,68.8,0.0,09,678.1,0.95,01:06:04,±10%,±10%,±10%,±0.5°C,±2%,±5%,71.82996,SATISFACTORIA,25.0,BUENA,30,2025-03-03 19:03:20
2025/03/03,19:04:06,13.703450,-89.21117,24,30,30,25.1,68.9,0.0,09,704.1,0.95,01:06:46,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,27.77778,BUENA,30,2025-03-03 19:04:06
2025/03/03,19:04:47,NO DATA,NO DATA,23,29,30,25.1,69.2,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,27.77778,BUENA,30,2025-03-03 19:04:47
2025/03/03,19:05:33,13.704000,-89.21286,25,33,33,25.2,69.2,0.0,09,692.7,0.95,01:07:33,±10%,±10%,±10%,±0.5°C,±2%,±5%,85.7166,SATISFACTORIA,30.55556,BUENA,30,2025-03-03 19:05:33
2025/03/03,19:06:10,NO DATA,NO DATA,28,39,43,25.2,69.5,0.4,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,97.61943,SATISFACTORIA,39.81482,BUENA,30,2025-03-03 19:06:10
2025/03/03,19:06:56,13.704161,-89.21457,34,49,54,25.3,69.5,0.2,09,736.3,0.95,01:09:38,±10%,±10%,±10%,±0.5°C,±2%,±5%,117.7269,NO SATISFACTORIA,50.0,BUENA,30,2025-03-03 19:06:56
2025/03/03,19:07:38,13.704165,-89.21457,26,39,42,25.3,69.3,0.2,09,734.2,0.95,01:09:39,±10%,±10%,±10%,±0.5°C,±2%,±5%,97.61943,SATISFACTORIA,38.88889,BUENA,30,2025-03-03 19:07:38
2025/03/03,19:08:16,13.704787,-89.21413,25,40,43,25.3,69.2,0.2,09,723.0,0.95,01:10:57,±10%,±10%,±10%,±0.5°C,±2%,±5%,99.60324,SATISFACTORIA,39.81482,BUENA,30,2025-03-03 19:08:16
2025/03/03,19:08:58,13.705312,-89.21402,27,42,44,25.4,69.1,0.1,09,724.6,0.95,01:11:36,±10%,±10%,±10%,±0.5°C,±2%,±5%,103.9518,NO SATISFACTORIA,40.74074,BUENA,30,2025-03-03 19:08:58
2025/03/03,19:09:37,NO DATA,NO DATA,26,42,45,25.4,69.1,0.3,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,103.9518,NO SATISFACTORIA,41.66666,BUENA,30,2025-03-03 19:09:37
2025/03/03,19:10:22,13.705755,-89.21345,34,53,54,25.5,69.0,0.1,09,740.0,0.95,01:13:03,±10%,±10%,±10%,±0.5°C,±2%,±5%,125.5984,NO SATISFACTORIA,50.0,BUENA,30,2025-03-03 19:10:22
2025/03/03,19:11:03,NO DATA,NO DATA,35,53,55,25.5,68.8,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,125.5984,NO SATISFACTORIA,50.92593,BUENA,30,2025-03-03 19:11:03
